+-----+---------------------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+------------+---------+-------+------+
| 88  | 2024-10-08 10:44:45 |                         "passed","Mon Aug 05 10:12:21 IST 2024","Mon Aug 05 10:12:22 IST 2024","940","RestAssured","test_01","","","","test_get_single_request_by_id_3",""                         |  custom-log   | custom-log |    -    |   -   |  -   |
| 89  | 2024-10-08 10:44:45 | "passed","Mon Aug 05 10:12:18 IST 2024","Mon Aug 05 10:12:20 IST 2024","1793","RestAssured","test_01","","","","Test Get Request - zoomview project","Tc1 - verify that Get Request with id works" |  custom-log   | custom-log |    -    |   -   |  -   |
| 90  | 2024-10-08 10:44:45 |                               "Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"                                |  custom-log   | custom-log |    -    |   -   |  -   |
| 91  | 2024-10-08 10:44:01 |                                   124.153.95.78 - - [08/Oct/2024:10:44:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                    | ubuntu-server | accesslog  |    -    |   -   | POST |
| 92  | 2024-10-08 10:44:01 |                                     10.192.1.2 - - [08/Oct/2024:10:44:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 93  | 2024-10-08 10:43:51 |                                     180.179.176.101 - - [08/Oct/2024:10:43:51 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                      | ubuntu-server | accesslog  |    -    |  500  | POST |
| 94  | 2024-10-08 10:43:51 |                                     180.179.176.101 - - [08/Oct/2024:10:43:51 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                      | ubuntu-server | accesslog  |    -    |  500  | POST |
| 95  | 2024-10-08 10:43:45 |                                     10.192.1.2 - - [08/Oct/2024:10:43:45 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 96  | 2024-10-08 10:43:34 |                                  180.179.176.101 - - [08/Oct/2024:10:43:34 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                   | ubuntu-server | accesslog  |    -    |   -   | POST |
| 97  | 2024-10-08 10:43:30 |                                        10.192.1.2 - - [08/Oct/2024:10:43:30 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
